player_id,session_id,timestamp,playtime_minutes,blocks_placed,blocks_destroyed,items_crafted,mobs_killed,deaths,coordinates_x,coordinates_y,coordinates_z,biome,health_remaining,hunger_level,experience_level,tools_used,armor_equipped,weather,game_mode,day_cycle,chat_messages,server_latency,fps,device_type,player_type
9373,82356,2024-01-03T10:38:00Z,110,482,461,154,46,6,4414,0,-1504,Snowy,17,10,26,Sword,Netherite,Thunderstorm,Survival,Day,46,99,116,PC,intermediate
9160,59837,2024-01-03T11:10:00Z,103,622,866,170,21,2,-6251,136,-4324,Savanna,10,3,33,Hoe,None,Thunderstorm,Survival,Night,27,106,72,PC,intermediate
3807,86739,2024-01-03T11:16:00Z,142,606,840,104,48,1,-814,239,897,Desert,1,15,46,None,Diamond,Thunderstorm,Survival,Night,36,67,60,PC,intermediate
5807,61883,2024-01-03T11:21:00Z,148,119,793,123,22,9,-2975,112,602,Jungle,9,3,46,Hoe,None,Rain,Survival,Day,17,55,128,PC,intermediate
2379,63165,2024-01-03T11:24:00Z,170,946,351,169,28,3,-3224,225,4619,Plains,19,13,12,Shovel,Netherite,Thunderstorm,Survival,Day,2,273,191,PC,skilled
8327,65273,2024-01-03T11:56:00Z,184,857,780,181,4,9,782,241,-5646,Ocean,6,5,5,Shovel,Leather,Rain,Survival,Day,38,84,142,PC,skilled
6801,59486,2024-01-03T11:59:00Z,244,925,251,69,25,9,-9171,46,-7270,Ocean,3,17,31,Sword,Diamond,Clear,Survival,Day,1,164,123,PC,master
2158,64781,2024-01-03T12:03:00Z,151,653,275,52,29,4,2377,108,-1792,Plains,5,11,34,Pickaxe,Leather,Clear,Survival,Night,28,243,150,PC,intermediate
4149,69316,2024-01-03T12:16:00Z,151,310,742,159,36,8,1968,29,-4213,Savanna,18,9,18,Hoe,Gold,Clear,Survival,Day,2,240,95,PC,intermediate
9830,98947,2024-01-03T12:29:00Z,178,578,327,26,21,6,-3530,4,-8861,Savanna,16,17,2,Pickaxe,Gold,Thunderstorm,Survival,Night,32,172,171,PC,skilled
6379,69944,2024-01-03T12:57:00Z,191,22,24,38,25,9,-9470,62,-3326,Forest,9,1,23,Axe,Leather,Clear,Survival,Day,19,36,107,PC,skilled
9473,54634,2024-01-03T13:05:00Z,140,281,728,189,39,4,-3044,81,-8759,Jungle,7,14,10,Sword,Gold,Clear,Survival,Night,14,134,62,PC,intermediate
1357,96930,2024-01-03T13:08:00Z,185,597,920,153,43,3,-8533,115,-3934,Savanna,6,19,48,None,Netherite,Clear,Survival,Day,46,137,72,PC,skilled
7460,85926,2024-01-03T13:14:00Z,79,831,33,197,19,5,7804,162,-789,Plains,19,5,15,Shovel,Netherite,Rain,Survival,Night,32,209,108,PC,intermediate
7621,77762,2024-01-03T13:24:00Z,14,440,408,11,31,9,1068,116,-3134,Snowy,7,16,6,Shovel,None,Rain,Survival,Day,3,150,228,PC,beginner
2092,74251,2024-01-03T13:29:00Z,292,80,700,174,30,8,-1842,66,-4234,Jungle,0,8,3,Axe,Iron,Thunderstorm,Survival,Day,12,226,236,PC,master
7577,73842,2024-01-03T13:32:00Z,21,667,528,168,17,3,-420,236,-8341,Snowy,16,5,28,None,Gold,Rain,Survival,Night,27,248,78,PC,beginner
4662,94036,2024-01-03T13:37:00Z,28,95,938,103,41,0,-9518,122,4766,Snowy,0,15,15,Shovel,None,Rain,Survival,Day,4,50,207,PC,beginner
9756,62589,2024-01-03T13:41:00Z,106,705,239,50,17,7,5488,64,-58,Plains,4,14,46,Pickaxe,Diamond,Rain,Survival,Night,23,117,93,PC,intermediate
1399,52499,2024-01-03T13:44:00Z,120,882,23,31,31,4,-1889,23,8190,Savanna,4,0,36,Sword,Gold,Clear,Survival,Night,45,290,50,PC,intermediate
3377,92759,2024-01-03T13:46:00Z,280,319,303,18,21,1,-6952,164,2657,Snowy,2,6,7,Hoe,Netherite,Rain,Survival,Night,5,183,175,PC,master
4463,98366,2024-01-03T13:48:00Z,111,585,900,136,23,3,-7378,170,366,Forest,0,12,12,Pickaxe,Gold,Rain,Survival,Night,19,245,216,PC,intermediate
7466,96506,2024-01-03T13:58:00Z,177,459,66,124,10,2,1564,161,-5926,Plains,14,7,27,None,Leather,Rain,Survival,Day,49,213,222,PC,skilled
9485,55258,2024-01-03T14:04:00Z,184,109,404,40,17,4,-2463,198,8294,Snowy,19,5,32,Sword,Diamond,Rain,Survival,Day,45,40,198,PC,skilled
2082,50791,2024-01-03T14:20:00Z,276,820,673,0,45,9,6064,185,-8141,Jungle,8,10,39,Pickaxe,Iron,Clear,Survival,Day,36,64,146,PC,master
4431,74484,2024-01-03T14:34:00Z,251,640,793,142,6,9,-9451,173,9090,Desert,19,10,18,Hoe,Netherite,Rain,Survival,Night,10,196,109,PC,master
7832,64854,2024-01-03T14:38:00Z,237,944,447,195,23,7,4335,211,9418,Ocean,19,15,1,Pickaxe,Iron,Rain,Survival,Day,21,223,129,PC,master
6296,92369,2024-01-03T14:47:00Z,133,553,230,2,45,6,-2814,37,5719,Desert,0,17,23,Pickaxe,Gold,Rain,Survival,Day,42,111,179,PC,intermediate
4880,77795,2024-01-03T14:58:00Z,137,468,567,157,40,2,-128,130,-3454,Desert,15,10,11,Shovel,Gold,Thunderstorm,Survival,Night,41,175,136,PC,intermediate
1809,99036,2024-01-03T15:00:00Z,106,762,884,145,33,0,6402,123,4903,Savanna,6,11,44,Shovel,Leather,Thunderstorm,Survival,Night,7,262,224,PC,intermediate
3654,70740,2024-01-03T15:09:00Z,89,25,793,43,48,5,3503,216,-7081,Forest,0,0,47,None,Leather,Rain,Survival,Night,20,188,213,PC,intermediate
4600,68124,2024-01-03T15:13:00Z,236,836,49,74,12,9,-9410,29,-349,Desert,11,12,27,Shovel,Netherite,Clear,Survival,Night,35,43,147,PC,master
6210,74209,2024-01-03T15:25:00Z,275,83,575,91,43,7,931,156,-488,Plains,2,8,14,None,Iron,Clear,Survival,Night,15,22,146,PC,master
4670,55720,2024-01-03T15:26:00Z,219,550,169,194,37,6,9449,128,4582,Snowy,19,0,24,Hoe,Leather,Thunderstorm,Survival,Night,1,276,123,PC,skilled
3845,51313,2024-01-03T15:31:00Z,115,291,574,66,16,0,5365,38,-1022,Snowy,10,18,25,Pickaxe,Diamond,Thunderstorm,Survival,Day,8,260,110,PC,intermediate
8582,82263,2024-01-03T15:39:00Z,285,541,751,105,1,6,-2432,30,4804,Ocean,9,19,18,Pickaxe,Leather,Thunderstorm,Survival,Day,0,76,225,PC,master
8540,73197,2024-01-03T15:45:00Z,288,523,138,65,8,6,-6053,54,449,Desert,7,18,32,Hoe,Iron,Clear,Survival,Day,4,199,161,PC,master
4614,99676,2024-01-03T15:50:00Z,32,755,207,113,27,7,-1823,232,-3547,Jungle,4,13,27,Sword,Netherite,Thunderstorm,Survival,Night,31,198,238,PC,beginner
7869,81869,2024-01-03T16:16:00Z,5,504,225,169,8,4,3718,96,4224,Ocean,10,1,43,Shovel,Iron,Rain,Survival,Day,5,112,139,PC,beginner
9818,65995,2024-01-03T16:34:00Z,286,821,138,5,33,3,2450,80,4827,Savanna,12,14,10,None,Iron,Clear,Survival,Night,14,84,65,PC,master
9503,71736,2024-01-03T17:18:00Z,27,538,166,94,11,0,-1567,44,9849,Snowy,13,16,32,Axe,Gold,Rain,Survival,Night,15,164,140,PC,beginner
2489,52216,2024-01-03T17:39:00Z,49,692,729,32,2,7,415,125,-6200,Forest,18,19,35,Axe,Gold,Clear,Survival,Night,34,63,137,PC,beginner
1149,93412,2024-01-03T17:54:00Z,265,820,43,59,16,4,-4572,222,2738,Jungle,2,7,7,Axe,Leather,Clear,Survival,Night,28,151,72,PC,master
4299,91501,2024-01-03T18:04:00Z,276,111,540,103,22,4,-6081,40,2333,Forest,5,19,29,None,Leather,Thunderstorm,Survival,Night,30,134,86,PC,master
6364,86833,2024-01-03T18:15:00Z,146,807,797,110,48,8,-3716,243,-4035,Savanna,10,19,36,Hoe,Netherite,Thunderstorm,Survival,Night,44,170,96,PC,intermediate
6318,90813,2024-01-03T18:51:00Z,99,501,74,111,20,3,6040,95,-3920,Plains,4,16,40,Shovel,Gold,Clear,Survival,Day,44,28,230,PC,intermediate
5532,83638,2024-01-03T19:09:00Z,171,573,328,36,27,2,4046,65,7259,Savanna,19,14,12,None,None,Clear,Survival,Day,5,270,100,PC,skilled
8334,81385,2024-01-03T19:28:00Z,191,533,986,4,0,4,671,21,6954,Savanna,16,19,37,None,Gold,Rain,Survival,Night,48,294,167,PC,skilled
9846,61786,2024-01-03T19:37:00Z,115,454,888,13,38,7,-9142,97,-4006,Snowy,3,1,35,Sword,Diamond,Thunderstorm,Survival,Night,41,224,39,PC,intermediate
4270,85492,2024-01-03T19:53:00Z,57,391,372,174,34,1,129,219,-1122,Plains,6,7,13,Sword,None,Thunderstorm,Survival,Day,34,21,45,PC,beginner
6167,76305,2024-01-03T19:54:00Z,207,558,701,190,26,0,-815,231,-6690,Jungle,10,13,44,None,Netherite,Thunderstorm,Survival,Day,47,178,83,PC,skilled
2826,99860,2024-01-03T20:04:00Z,139,390,264,53,35,5,8523,8,-5845,Plains,6,4,39,Shovel,Gold,Thunderstorm,Survival,Night,9,37,67,PC,intermediate
5334,71477,2024-01-03T20:20:00Z,142,441,682,61,13,0,-7830,2,9816,Ocean,0,3,30,Pickaxe,Gold,Thunderstorm,Survival,Night,35,262,42,PC,intermediate
5366,74701,2024-01-03T20:31:00Z,32,251,763,71,7,0,2449,41,-4697,Ocean,6,18,34,None,Netherite,Thunderstorm,Survival,Day,37,47,220,PC,beginner
6968,93354,2024-01-03T20:32:00Z,226,218,999,68,36,6,-6084,36,4118,Forest,13,14,12,Shovel,Leather,Thunderstorm,Survival,Day,42,235,45,PC,skilled
4465,79134,2024-01-03T20:37:00Z,76,528,438,100,47,9,7518,85,-7482,Snowy,5,9,44,Hoe,Netherite,Thunderstorm,Survival,Day,47,14,184,PC,beginner
9166,84488,2024-01-03T21:04:00Z,254,666,765,132,3,6,-812,217,-251,Savanna,19,7,22,Pickaxe,Iron,Rain,Survival,Day,35,123,198,PC,master
1919,73495,2024-01-03T21:12:00Z,24,223,301,134,47,4,6821,149,-6915,Ocean,19,13,15,None,Leather,Clear,Survival,Day,9,258,135,PC,beginner
8665,63147,2024-01-03T21:13:00Z,36,22,346,182,0,4,4415,154,4194,Ocean,18,12,8,Sword,Diamond,Clear,Survival,Night,3,60,149,PC,beginner
5325,85576,2024-01-03T21:14:00Z,21,417,258,0,37,9,-3929,37,-776,Ocean,8,14,6,Pickaxe,Leather,Thunderstorm,Survival,Day,38,46,75,PC,beginner
1904,57525,2024-01-03T21:23:00Z,105,397,582,151,33,4,7396,1,-889,Ocean,17,7,8,None,Leather,Clear,Survival,Night,14,64,127,PC,intermediate
1354,58852,2024-01-03T21:27:00Z,264,726,836,158,33,8,-210,69,-1104,Plains,16,8,20,Axe,Diamond,Clear,Survival,Night,21,20,93,PC,master
4900,56177,2024-01-03T21:54:00Z,86,427,580,183,9,0,8012,16,3028,Forest,1,11,37,None,Leather,Thunderstorm,Survival,Day,41,296,219,PC,intermediate
4442,91138,2024-01-03T22:13:00Z,60,525,871,106,22,9,-9117,204,178,Plains,10,8,31,Hoe,Gold,Rain,Survival,Day,37,84,222,PC,beginner
3419,56127,2024-01-03T22:19:00Z,201,742,675,132,21,8,664,168,2641,Forest,16,0,48,None,Netherite,Rain,Survival,Day,10,125,165,PC,skilled
2134,53999,2024-01-03T22:32:00Z,40,154,40,106,24,2,1243,168,-782,Plains,15,19,8,None,Leather,Clear,Survival,Night,40,50,199,PC,beginner
9758,94714,2024-01-03T22:35:00Z,168,99,145,173,39,0,-515,170,2219,Forest,15,5,36,None,Iron,Rain,Survival,Day,49,290,139,PC,skilled
1290,73786,2024-01-03T22:38:00Z,11,355,826,54,27,5,3909,167,-2942,Snowy,8,3,32,Sword,Leather,Clear,Survival,Day,6,131,191,PC,beginner
4018,88150,2024-01-03T22:48:00Z,174,195,36,139,14,0,1227,108,6445,Savanna,8,16,2,Hoe,Leather,Clear,Survival,Day,12,137,183,PC,skilled
2241,91732,2024-01-03T22:54:00Z,243,507,131,99,32,2,3618,191,-1649,Savanna,1,8,48,Hoe,Leather,Rain,Survival,Day,16,187,172,PC,master
1145,80861,2024-01-03T23:08:00Z,152,583,826,4,21,7,7779,121,440,Jungle,19,19,19,Pickaxe,Gold,Thunderstorm,Survival,Day,47,213,99,PC,skilled
3223,83060,2024-01-03T23:47:00Z,178,726,354,39,17,6,-7190,25,-9830,Savanna,4,19,10,Sword,Netherite,Thunderstorm,Survival,Night,6,90,155,PC,skilled
3196,66227,2024-01-03T23:48:00Z,77,885,59,141,12,9,-8874,183,3650,Jungle,6,18,18,Axe,Iron,Rain,Survival,Day,6,92,192,PC,intermediate
1888,64195,2024-01-03T23:55:00Z,185,994,176,167,13,1,-1379,242,-8881,Snowy,18,3,47,None,Iron,Thunderstorm,Survival,Day,15,209,91,PC,skilled
3338,95379,2024-01-04T00:05:00Z,240,390,769,86,37,8,-9676,131,-2102,Ocean,0,4,39,None,Diamond,Rain,Survival,Day,36,186,228,PC,master
5448,69492,2024-01-04T00:13:00Z,193,690,802,145,26,2,-7781,15,7258,Desert,14,15,6,Sword,Netherite,Rain,Survival,Night,4,87,43,PC,skilled
5023,61578,2024-01-04T00:14:00Z,119,598,1,80,17,4,8386,130,2037,Savanna,3,1,14,Sword,Netherite,Clear,Survival,Night,9,116,76,PC,intermediate
3180,61125,2024-01-04T00:34:00Z,35,800,846,1,23,0,2290,37,6614,Ocean,7,16,42,Sword,Netherite,Clear,Survival,Day,31,71,140,PC,beginner
7691,61252,2024-01-04T01:01:00Z,174,550,603,103,38,6,3993,0,4317,Desert,19,10,31,Sword,Iron,Clear,Survival,Night,21,84,38,PC,skilled
4138,76039,2024-01-04T01:24:00Z,168,714,965,189,31,6,-9606,155,3013,Plains,9,4,18,None,Diamond,Thunderstorm,Survival,Day,9,107,229,PC,skilled
7298,63368,2024-01-04T01:32:00Z,269,280,580,107,19,2,2624,172,1149,Snowy,6,13,7,Hoe,Gold,Clear,Survival,Day,24,108,112,PC,master
1548,68379,2024-01-04T01:37:00Z,34,973,974,120,1,9,466,148,-6908,Ocean,8,4,28,Hoe,Diamond,Clear,Survival,Night,32,116,83,PC,beginner
1988,58195,2024-01-04T01:44:00Z,272,142,913,94,5,2,9887,183,-7644,Desert,1,13,45,None,Leather,Rain,Survival,Night,24,56,34,PC,master
2512,85402,2024-01-04T01:45:00Z,269,694,413,102,40,3,1680,128,4150,Savanna,5,10,45,Shovel,Gold,Thunderstorm,Survival,Day,31,70,55,PC,master
1906,96748,2024-01-04T01:56:00Z,7,419,523,156,20,3,5970,220,-6983,Plains,3,4,27,Axe,Leather,Thunderstorm,Survival,Day,4,134,161,PC,beginner
6659,82465,2024-01-04T01:58:00Z,180,810,899,34,31,8,-3109,143,9411,Forest,19,16,34,None,Diamond,Rain,Survival,Day,2,130,84,PC,skilled
4009,92733,2024-01-04T02:02:00Z,39,511,57,196,4,1,8189,162,8747,Savanna,5,13,32,Sword,Netherite,Clear,Survival,Night,44,113,135,PC,beginner
9915,88902,2024-01-04T02:12:00Z,298,247,758,178,35,1,4144,240,7313,Forest,7,0,34,Shovel,None,Thunderstorm,Survival,Night,43,24,75,PC,master
5719,90777,2024-01-04T02:30:00Z,254,96,821,44,8,6,-7144,86,7626,Jungle,0,9,36,None,Iron,Thunderstorm,Survival,Night,2,169,47,PC,master
9203,55634,2024-01-04T02:34:00Z,41,354,887,45,19,1,4309,190,-2504,Savanna,14,4,46,None,None,Rain,Survival,Day,13,80,219,PC,beginner
8173,98791,2024-01-04T02:39:00Z,250,324,570,124,26,4,-1167,120,-2932,Plains,14,14,48,Sword,None,Clear,Survival,Night,4,104,116,PC,master
1970,61489,2024-01-04T02:44:00Z,282,100,761,57,24,2,7422,143,4200,Jungle,14,4,10,Axe,Netherite,Rain,Survival,Night,35,33,50,PC,master
9785,57470,2024-01-04T03:18:00Z,83,697,667,38,21,4,178,68,8289,Plains,12,8,25,Hoe,Iron,Thunderstorm,Survival,Day,27,299,195,PC,intermediate
1971,85777,2024-01-04T03:40:00Z,19,97,44,21,14,8,1814,68,1851,Jungle,16,4,4,None,None,Clear,Survival,Day,44,286,142,PC,beginner
1876,51467,2024-01-04T03:43:00Z,277,137,51,198,32,9,-7453,208,7942,Desert,9,1,44,None,Gold,Clear,Survival,Day,16,270,121,PC,master
7120,77945,2024-01-04T04:06:00Z,190,233,333,50,13,9,-5664,184,-565,Desert,12,1,16,Hoe,Iron,Thunderstorm,Survival,Day,34,22,125,PC,skilled
6479,83956,2024-01-04T04:09:00Z,208,222,725,151,19,0,-3214,145,9512,Ocean,9,16,32,Axe,Netherite,Thunderstorm,Survival,Night,35,250,53,PC,skilled
1638,93012,2024-01-04T04:13:00Z,178,952,771,39,46,3,251,78,-7135,Jungle,9,8,45,Pickaxe,Diamond,Rain,Survival,Day,3,287,49,PC,skilled
1218,64076,2024-01-04T04:14:00Z,112,549,804,57,42,7,8504,127,3520,Forest,18,6,8,Pickaxe,Gold,Thunderstorm,Survival,Day,11,68,67,PC,intermediate
2753,62889,2024-01-04T04:19:00Z,160,143,813,60,43,0,-7829,251,-2596,Savanna,16,16,10,None,Leather,Clear,Survival,Day,28,150,96,PC,skilled
8285,77751,2024-01-04T04:30:00Z,199,925,549,25,36,4,-6735,220,5978,Ocean,14,5,34,Hoe,None,Rain,Survival,Night,7,159,144,PC,skilled
5443,65055,2024-01-04T04:41:00Z,7,836,550,113,48,2,-5999,8,9115,Desert,7,2,34,Shovel,Gold,Clear,Survival,Day,37,129,88,PC,beginner
5519,87817,2024-01-04T04:46:00Z,25,432,111,129,47,1,8719,219,1586,Snowy,7,1,10,Pickaxe,Diamond,Clear,Survival,Night,29,47,100,PC,beginner
9820,99345,2024-01-04T04:50:00Z,93,296,17,144,3,9,-8407,184,-1095,Forest,2,14,33,Axe,Leather,Clear,Survival,Day,11,285,127,PC,intermediate
9865,82807,2024-01-04T04:54:00Z,5,533,372,149,28,0,-457,31,3339,Jungle,2,10,32,None,Iron,Thunderstorm,Survival,Day,11,24,228,PC,beginner
7438,83125,2024-01-04T05:04:00Z,23,860,368,193,43,6,-2514,26,-3647,Plains,11,10,49,Sword,Iron,Rain,Survival,Night,25,150,177,PC,beginner
5417,58352,2024-01-04T05:06:00Z,84,314,153,55,16,4,8428,195,9183,Desert,11,10,0,Pickaxe,Leather,Thunderstorm,Survival,Day,35,55,161,PC,intermediate
6560,60539,2024-01-04T05:27:00Z,93,23,244,125,20,0,-3038,251,7490,Jungle,7,2,31,Hoe,Iron,Clear,Survival,Day,14,251,231,PC,intermediate
8076,95123,2024-01-04T05:41:00Z,180,396,987,80,33,1,-166,103,-342,Desert,16,5,1,Hoe,Gold,Thunderstorm,Survival,Night,24,254,216,PC,skilled
5302,77602,2024-01-04T05:53:00Z,42,873,883,170,17,8,9042,34,-2660,Jungle,14,3,11,Axe,Gold,Thunderstorm,Survival,Day,5,253,203,PC,beginner
7574,84856,2024-01-04T06:01:00Z,271,705,550,164,2,0,-6742,248,-774,Savanna,13,16,20,None,None,Rain,Survival,Day,8,281,58,PC,master
1106,97841,2024-01-04T06:10:00Z,267,154,227,143,14,5,2954,213,-3846,Plains,1,12,21,None,Iron,Clear,Survival,Night,38,55,159,PC,master
7225,77511,2024-01-04T06:14:00Z,77,825,295,161,24,7,-5079,204,-2570,Snowy,15,1,44,None,Leather,Thunderstorm,Survival,Day,45,107,124,PC,intermediate
2676,89994,2024-01-04T06:26:00Z,282,390,448,187,14,6,4161,169,9407,Snowy,1,4,7,Axe,Diamond,Rain,Survival,Night,31,169,165,PC,master
4955,80712,2024-01-04T06:42:00Z,242,179,96,116,3,2,-414,175,7224,Plains,11,3,3,Axe,Diamond,Thunderstorm,Survival,Day,1,176,79,PC,master
9757,74064,2024-01-04T07:21:00Z,145,975,563,5,21,6,-6357,145,-8473,Ocean,12,18,2,Shovel,Netherite,Rain,Survival,Night,7,106,157,PC,intermediate
8175,58031,2024-01-04T07:25:00Z,146,952,369,134,10,9,-6647,97,1673,Plains,11,9,6,None,Gold,Thunderstorm,Survival,Night,12,216,33,PC,intermediate
1135,98225,2024-01-04T07:50:00Z,159,274,255,95,27,6,7839,20,6092,Desert,7,1,41,Axe,Diamond,Thunderstorm,Survival,Day,35,111,215,PC,skilled
7446,99677,2024-01-04T07:51:00Z,101,62,944,146,14,2,8065,212,-9457,Ocean,13,3,5,Axe,Diamond,Thunderstorm,Survival,Day,32,43,220,PC,intermediate
5404,50999,2024-01-04T07:55:00Z,60,326,63,97,7,2,4203,159,6685,Savanna,15,10,8,None,Leather,Rain,Survival,Night,32,57,133,PC,beginner
9725,55043,2024-01-04T08:13:00Z,162,477,471,68,33,7,-4966,187,6790,Savanna,1,16,2,Sword,Gold,Thunderstorm,Survival,Night,48,259,78,PC,skilled
7768,73476,2024-01-04T08:15:00Z,289,786,655,105,12,0,3318,129,-5202,Savanna,11,14,23,Shovel,None,Thunderstorm,Survival,Day,45,180,222,PC,master
2222,93342,2024-01-04T08:20:00Z,24,762,569,17,49,0,-883,252,-5922,Ocean,1,8,43,Sword,None,Thunderstorm,Survival,Day,39,87,56,PC,beginner
7171,79514,2024-01-04T08:43:00Z,179,520,398,193,26,4,-7682,191,1675,Jungle,15,13,11,Pickaxe,Leather,Thunderstorm,Survival,Day,6,205,38,PC,skilled
3767,65016,2024-01-04T08:58:00Z,234,234,469,105,38,8,9739,28,-9328,Savanna,3,2,12,Sword,None,Thunderstorm,Survival,Night,33,174,200,PC,master
5490,87822,2024-01-04T09:01:00Z,238,395,522,122,45,0,2026,52,1949,Ocean,15,18,17,Hoe,None,Clear,Survival,Day,5,77,87,PC,master
9412,93351,2024-01-04T09:18:00Z,5,334,342,68,7,0,9632,152,9811,Forest,4,17,22,Pickaxe,Netherite,Clear,Survival,Night,48,143,219,PC,beginner
1782,72894,2024-01-04T09:20:00Z,135,97,844,100,26,5,-9493,254,2829,Forest,12,11,40,None,Netherite,Thunderstorm,Survival,Day,29,215,233,PC,intermediate
4584,90510,2024-01-04T09:23:00Z,51,860,234,62,30,2,-7178,43,-562,Savanna,16,9,30,None,Leather,Clear,Survival,Night,8,284,69,PC,beginner
2735,90944,2024-01-04T09:35:00Z,10,86,798,195,40,0,-2323,187,8890,Plains,5,17,17,Sword,Iron,Rain,Survival,Night,23,104,120,PC,beginner
6009,69629,2024-01-04T10:07:00Z,181,231,979,86,3,4,7247,115,-2599,Ocean,6,4,29,Axe,Leather,Rain,Survival,Night,20,233,207,PC,skilled
5970,89359,2024-01-04T10:13:00Z,249,188,769,1,4,3,5433,255,5104,Plains,5,3,14,Axe,Iron,Clear,Survival,Night,14,118,55,PC,master
1934,70977,2024-01-04T10:17:00Z,192,699,728,55,47,1,-7608,21,-5152,Plains,18,5,0,Axe,Diamond,Thunderstorm,Survival,Night,10,273,43,PC,skilled
7593,57454,2024-01-04T10:20:00Z,108,250,897,56,33,4,-4617,32,9404,Forest,5,18,13,Axe,None,Clear,Survival,Day,16,197,105,PC,intermediate
5378,90547,2024-01-04T10:37:00Z,106,845,384,197,7,1,6258,204,5344,Desert,13,11,43,Pickaxe,Diamond,Rain,Survival,Day,45,267,39,PC,intermediate
5873,80356,2024-01-04T10:38:00Z,135,387,492,37,29,1,-4459,33,-3499,Ocean,15,15,7,Sword,None,Rain,Survival,Night,44,184,165,PC,intermediate
9662,79817,2024-01-04T10:54:00Z,92,933,336,153,6,1,-9620,186,-6221,Savanna,15,18,33,None,Diamond,Thunderstorm,Survival,Day,24,80,152,PC,intermediate
9316,77134,2024-01-04T10:55:00Z,168,814,93,3,36,2,-7830,200,-7944,Forest,9,15,5,Shovel,Netherite,Thunderstorm,Survival,Night,48,34,213,PC,skilled
8912,83760,2024-01-04T11:00:00Z,284,838,127,80,49,4,-3318,74,-3247,Snowy,17,11,36,Pickaxe,None,Clear,Survival,Night,49,199,224,PC,master
8451,65423,2024-01-04T11:21:00Z,208,393,880,178,40,0,-8402,138,-3097,Savanna,14,10,21,Shovel,Netherite,Rain,Survival,Night,28,279,157,PC,skilled
6896,76518,2024-01-04T11:22:00Z,69,17,964,8,31,9,6608,17,9144,Jungle,8,7,6,Axe,Iron,Clear,Survival,Day,19,150,78,PC,beginner
5877,93794,2024-01-04T11:49:00Z,173,14,109,124,25,8,-9747,130,-7048,Desert,6,7,48,None,Leather,Thunderstorm,Survival,Night,45,167,59,PC,skilled
6081,97480,2024-01-04T11:55:00Z,19,489,980,177,26,2,-8388,92,6963,Jungle,6,3,10,Axe,Leather,Rain,Survival,Day,46,187,73,PC,beginner
5404,87455,2024-01-04T11:56:00Z,150,11,293,115,32,2,1159,136,-7119,Forest,15,9,34,Sword,Netherite,Clear,Survival,Day,26,104,57,PC,intermediate
8472,58716,2024-01-04T12:16:00Z,228,22,891,65,21,0,-2923,141,-1480,Savanna,6,4,11,None,Diamond,Rain,Survival,Night,11,99,58,PC,master
5548,96125,2024-01-04T12:39:00Z,202,734,97,131,5,0,-1179,203,8161,Snowy,8,17,14,None,Iron,Rain,Survival,Day,48,125,167,PC,skilled
6203,50482,2024-01-04T13:06:00Z,67,830,892,180,31,5,-8870,51,4291,Ocean,6,14,14,Shovel,Leather,Thunderstorm,Survival,Night,40,225,223,PC,beginner
6901,94630,2024-01-04T13:24:00Z,182,835,794,133,24,3,6378,67,1851,Forest,11,0,3,Hoe,Iron,Clear,Survival,Night,6,40,39,PC,skilled
9647,56934,2024-01-04T13:25:00Z,194,72,633,38,14,6,6390,114,-1596,Forest,14,12,41,Shovel,Leather,Clear,Survival,Day,38,119,105,PC,skilled
6050,63349,2024-01-04T13:35:00Z,94,2,976,159,46,4,6968,65,4026,Jungle,7,18,18,Pickaxe,Leather,Rain,Survival,Day,23,21,203,PC,intermediate
9591,56727,2024-01-04T13:59:00Z,275,386,379,132,9,7,2655,75,-6790,Ocean,15,15,3,Axe,Gold,Rain,Survival,Night,48,172,188,PC,master
3556,90161,2024-01-04T14:26:00Z,175,78,373,181,38,2,5187,130,-9931,Snowy,0,9,44,Sword,Diamond,Rain,Survival,Day,24,263,36,PC,skilled
7558,67847,2024-01-04T14:37:00Z,185,497,231,94,17,4,9142,102,2229,Forest,16,8,9,Hoe,Gold,Thunderstorm,Survival,Day,12,289,83,PC,skilled
1680,59472,2024-01-04T14:45:00Z,184,409,173,72,6,5,-9495,188,3791,Jungle,2,12,15,Shovel,Leather,Rain,Survival,Day,5,176,33,PC,skilled
5662,71663,2024-01-04T14:48:00Z,129,808,996,7,44,4,-907,49,7099,Snowy,3,8,7,None,Iron,Clear,Survival,Night,35,224,90,PC,intermediate
7964,72869,2024-01-04T14:50:00Z,13,814,502,199,4,8,7520,111,-5932,Ocean,19,1,49,Hoe,Iron,Clear,Survival,Day,48,184,77,PC,beginner
9951,99252,2024-01-04T15:57:00Z,75,415,793,67,31,5,-5732,150,2418,Desert,12,5,30,Axe,Iron,Thunderstorm,Survival,Day,11,226,57,PC,beginner
9816,65875,2024-01-04T16:04:00Z,230,507,439,165,9,5,-3471,234,3097,Savanna,3,0,25,Shovel,Iron,Rain,Survival,Day,7,206,66,PC,master
9963,93625,2024-01-04T16:12:00Z,254,203,557,67,3,5,-8634,49,6210,Snowy,16,7,38,Pickaxe,Leather,Clear,Survival,Day,44,120,230,PC,master
4656,84741,2024-01-04T16:17:00Z,196,383,185,75,36,0,6614,81,5111,Ocean,0,6,14,Sword,Netherite,Clear,Survival,Day,0,96,185,PC,skilled
8099,53058,2024-01-04T16:20:00Z,34,323,366,94,3,3,-1645,104,-7996,Ocean,3,12,19,Hoe,Gold,Clear,Survival,Night,7,10,57,PC,beginner
